node1ID node2ID branchID x1 y1 z1 x2 y2 z2 radius time age type organ parent_node_id 
7839 7840 36 -1.9573 0.5988 -3.2909 -2.6306 0.8412 -4.6148 0.0463 40.0969 24.7000 5 2 36  
7708 7709 35 -1.1661 1.8795 -4.9710 -1.5166 2.2020 -6.3948 0.0633 40.1105 25.2000 5 2 35  
1652 1653 774 3.8363 -7.5187 -29.9079 4.2130 -7.8452 -29.9471 0.0098 40.1181 38.8233 2 2 774  
4517 4653 1659 -9.6688 -15.8910 -34.2171 -9.1985 -15.7646 -34.3304 0.0087 40.1400 27.7196 2 2 1659  
95 96 1 -2.0250 0.0418 -65.0954 -2.0293 0.0986 -66.0938 0.0255 40.1486 63.0000 1 2 1  
1658 1659 776 4.1086 -7.8334 -32.8656 4.2957 -8.2970 -32.8588 0.0092 40.1604 37.5034 2 2 776  
4350 4351 1571 -5.2411 -1.7479 -8.1421 -5.5988 -1.3997 -8.1146 0.0084 40.1655 36.9377 2 2 1571  
6634 6682 2302 -4.6170 -1.8517 -4.3938 -4.9820 -1.9217 -4.0594 0.0094 40.1741 27.5045 2 2 2302  
4783 4784 19 -5.7998 -5.1375 -47.6001 -5.8791 -5.0010 -49.0628 0.0487 40.1741 43.4000 5 2 19  
6455 6456 27 4.1548 -6.0662 -21.7651 3.6715 -6.0607 -23.2212 0.0597 40.1748 34.3000 5 2 27  
2167 2333 978 -8.6811 -4.9293 -50.9958 -8.2279 -4.9634 -51.2043 0.0086 40.1893 27.1150 2 2 978  
5915 5982 2073 0.0931 -7.9240 -13.5875 0.3823 -7.6047 -13.8412 0.0092 40.1980 27.6296 2 2 2073  
3524 3621 1354 3.9108 -3.2971 -26.8260 4.3098 -3.1081 -27.0607 0.0090 40.2013 28.3128 2 2 1354  
96 97 1 -2.0293 0.0986 -66.0938 -2.0327 0.1010 -66.1630 0.0255 40.2069 63.0000 1 2 1  
1299 1300 674 4.6426 -7.5945 -27.6632 5.4718 -7.3228 -28.1515 0.0125 40.2304 37.9692 3 2 674  
290 291 384 1.2493 -1.2433 -20.9165 1.7347 -1.1235 -20.9099 0.0095 40.2489 36.4953 2 2 384  
2279 2280 960 -9.1575 -6.1576 -28.7904 -8.9847 -6.5924 -28.9668 0.0088 40.2499 38.5826 2 2 960  
4102 4103 1494 -6.4820 1.8483 -11.0830 -6.6169 1.4383 -11.3353 0.0092 40.2625 37.9623 2 2 1494  
5253 5363 1877 2.3622 11.9117 -20.7324 2.4738 11.4352 -20.8348 0.0083 40.2698 26.9015 2 2 1877  
4528 4529 18 -9.7247 -16.0586 -50.7179 -9.8448 -16.0039 -52.2152 0.0445 40.2738 43.9000 5 2 18  
754 755 527 6.6238 -2.6192 -4.1595 7.5094 -3.0602 -4.0141 0.0100 40.2766 56.9771 3 2 527  
5921 6009 2082 -1.3588 -9.5091 -22.3022 -1.2994 -9.5577 -22.3662 0.0097 40.2801 23.0668 3 2 2082  
592 593 489 4.0924 -4.5697 -14.0211 4.5924 -4.5723 -14.0166 0.0096 40.2824 38.3397 2 2 489  
2731 2923 1149 -2.6952 -5.4453 -40.4671 -2.5156 -5.8457 -40.7067 0.0101 40.2927 27.2704 2 2 1149  
3033 3034 12 -5.3192 13.4041 -48.6003 -5.0825 13.7271 -50.0500 0.0330 40.3240 50.3000 5 2 12  
7550 7551 34 3.2229 1.6731 -11.9927 3.3332 1.7877 -13.4955 0.0586 40.3276 27.4000 5 2 34  
4524 4682 1669 -9.2447 -15.9563 -44.6651 -9.2458 -15.8582 -44.6845 0.0083 40.3385 23.2009 3 2 1669  
5985 5986 2074 -0.1956 -8.4765 -14.9316 -0.5973 -9.3211 -14.5775 0.0113 40.3419 26.9040 3 2 2074  
6091 6177 2133 2.2520 6.0908 -17.3932 2.7313 6.0743 -17.5344 0.0084 40.3433 27.9904 2 2 2133  
4844 4845 1714 -4.4554 -3.0918 -8.0037 -4.0740 -3.2092 -8.3050 0.0088 40.3457 37.9235 2 2 1714  
4301 4411 1591 -5.4710 -3.5300 -25.8584 -5.9206 -3.7088 -25.9845 0.0093 40.3518 27.1812 2 2 1591  
7957 7958 37 2.1591 0.5665 -3.1369 2.9726 0.5878 -4.4074 0.0604 40.3565 24.2000 5 2 37  
2496 2497 1022 -4.5481 0.0547 -6.6656 -4.6749 -0.0084 -6.1860 0.0090 40.3579 40.5325 2 2 1022  
3789 3800 1401 -1.5463 0.5288 -6.1016 -1.1747 0.2249 -5.9617 0.0077 40.3627 26.6917 2 2 1401  
3117 3118 1204 -4.3913 14.3147 -16.7789 -3.8272 15.0886 -17.0669 0.0120 40.3643 38.1814 3 2 1204  
5038 5039 20 7.5065 11.3105 -37.2734 7.4616 11.2642 -38.7778 0.0578 40.3738 41.2000 5 2 20  
5258 5378 1882 2.4814 11.6472 -28.1864 2.4620 11.5579 -28.2270 0.0107 40.3816 22.9626 3 2 1882  
6446 6533 2252 3.6290 -5.4672 -8.8146 3.4850 -5.9460 -8.8246 0.0089 40.3841 26.8581 2 2 2252  
4362 4370 1576 -5.4722 -2.3979 -14.0758 -5.0638 -2.5035 -14.3442 0.0091 40.3945 26.8901 2 2 1576  
3025 3196 1230 -5.3256 13.3894 -36.6620 -5.3816 12.9056 -36.7751 0.0075 40.3956 26.9165 2 2 1230  
6103 6104 25 1.8102 8.0361 -35.1025 1.7082 8.2558 -36.5678 0.0422 40.3997 37.0000 5 2 25  
6945 7007 2408 -0.7064 8.0259 -11.4928 -0.6399 7.9805 -11.5521 0.0090 40.4023 23.0042 3 2 2408  
562 563 2 3.6254 -4.4970 -19.8241 3.4187 -4.1687 -21.7862 0.0183 40.4078 62.5000 4 2 2  
4518 4656 1660 -9.6524 -15.8704 -35.7092 -9.1714 -15.7826 -35.8140 0.0093 40.4162 27.1055 2 2 1660  
2875 2876 1133 -5.2752 -5.1325 -32.1895 -5.5677 -4.2188 -32.4719 0.0112 40.4167 32.2984 3 2 1133  
6949 6950 30 -0.6487 11.0209 -16.7243 -0.5530 11.5895 -18.1006 0.0409 40.4223 31.1000 5 2 30  
685 686 513 -3.7334 -6.0133 -17.2344 -3.7346 -6.9369 -17.6179 0.0102 40.4319 29.9313 3 2 513  
1172 1173 6 3.6266 -9.5515 -57.5503 3.6301 -9.6019 -59.0603 0.0543 40.4341 53.5000 5 2 6  
6093 6193 2138 2.4225 5.9229 -20.3543 2.0512 6.2036 -20.5369 0.0085 40.4352 26.7922 2 2 2138  
2442 2644 1069 -8.0794 0.7413 -42.5314 -7.7844 0.3412 -42.5850 0.0090 40.4493 26.9265 2 2 1069  
5513 5514 1923 2.1207 0.9535 -4.6813 2.4996 0.3807 -5.4081 0.0114 40.4557 36.5927 3 2 1923  
1495 1496 7 3.4478 -7.9260 -67.0326 3.3271 -7.8562 -68.5257 0.0522 40.4560 53.0000 5 2 7  
4583 4584 1636 -6.5020 -8.6655 -8.8606 -6.4027 -9.0857 -8.6085 0.0090 40.4565 37.9728 2 2 1636  
3130 3131 1209 -6.0642 13.6042 -17.5437 -6.1540 14.0955 -17.5202 0.0105 40.4572 37.4444 2 2 1209  
1055 1056 605 -1.6407 12.1139 -36.9108 -1.8951 13.0394 -37.1914 0.0103 40.4581 28.2042 3 2 605  
5925 5926 24 -1.7211 -9.8459 -28.3445 -1.6858 -9.8397 -29.8646 0.0422 40.4788 37.5000 5 2 24  
3147 3148 1214 -6.7363 11.9050 -25.5696 -6.5985 10.9652 -25.8824 0.0111 40.4833 33.5976 3 2 1214  
344 345 401 -0.8295 -1.4226 -28.9725 -0.7444 -1.5750 -29.4410 0.0091 40.4868 37.6939 2 2 401  
280 293 385 1.9185 -2.6870 -21.9571 2.3348 -2.4485 -22.0977 0.0088 40.5078 26.6828 2 2 385  
3533 3534 14 4.3725 -3.1357 -40.3318 4.2893 -3.0851 -41.8370 0.0301 40.5231 47.6000 5 2 14  
5774 5775 2006 -2.3325 -2.8002 -9.0874 -1.9102 -2.1378 -9.7061 0.0115 40.5274 32.3479 3 2 2006  
875 876 5 -0.2383 11.4661 -50.1537 -0.2235 11.5411 -51.6898 0.0634 40.5427 54.0000 5 2 5  
337 347 402 -1.2417 0.2771 -29.7131 -1.0964 0.3078 -30.1905 0.0084 40.5436 27.7208 2 2 402  
5262 5263 21 1.8825 12.0446 -34.0710 1.7611 12.3345 -35.5625 0.0483 40.5465 40.7000 5 2 21  
3526 3627 1356 3.9547 -2.9990 -29.8530 3.8598 -2.5264 -29.9856 0.0084 40.5534 26.2833 2 2 1356  
4774 4913 1736 -6.0839 -4.9297 -34.1315 -5.9061 -5.3950 -34.1760 0.0086 40.5542 26.8391 2 2 1736  
5714 5715 23 -3.1556 -7.3204 -36.4476 -3.0772 -7.2135 -37.9653 0.0471 40.5583 38.0000 5 2 23  
2732 2926 1150 -2.4001 -5.2934 -41.9480 -2.6639 -5.6912 -42.0969 0.0078 40.5612 26.3720 2 2 1150  
1649 1650 773 3.0750 -7.4967 -28.5693 2.8754 -7.9148 -28.7574 0.0080 40.5740 39.4652 2 2 773  
4595 4596 1640 -7.9191 -12.5051 -13.0195 -7.5042 -12.3959 -13.2762 0.0087 40.5806 36.0225 2 2 1640  
4044 4045 16 -6.7118 3.5069 -43.5914 -6.6580 3.4927 -45.0913 0.0572 40.5834 46.6000 5 2 16  
4773 4910 1735 -6.1722 -4.6054 -32.6589 -5.7253 -4.8199 -32.7238 0.0096 40.5862 27.5259 2 2 1735  
2862 2863 1129 -6.3669 -6.0507 -26.1240 -6.4632 -5.5662 -26.2011 0.0084 40.5892 35.4080 2 2 1129  
901 902 555 4.2021 2.5562 -2.2623 5.1242 2.8906 -2.4571 0.0103 40.6000 50.8650 3 2 555  
7233 7234 32 6.9994 -8.9592 -8.2863 7.7915 -9.7329 -9.2792 0.0595 40.6324 28.4000 5 2 32  
4302 4414 1592 -5.6526 -3.5647 -27.3283 -5.9846 -3.9282 -27.4156 0.0088 40.6393 26.3043 2 2 1592  
2903 2904 1142 -4.3803 -5.2834 -36.8894 -5.0046 -5.0447 -37.6333 0.0110 40.6393 29.8325 3 2 1142  
7382 7383 33 5.6579 3.2735 -12.7364 5.9594 3.2391 -14.2160 0.0576 40.6492 27.9000 5 2 33  
4306 4426 1596 -6.1549 -3.8236 -33.2694 -6.2381 -3.7729 -33.2918 0.0101 40.6568 22.6444 3 2 1596  
4356 4357 1573 -5.6912 -2.4569 -11.1745 -6.1743 -2.4649 -11.3030 0.0087 40.6601 35.4021 2 2 1573  
2017 2018 884 -9.5889 9.7297 -29.8816 -9.9667 9.9704 -30.1036 0.0084 40.6630 36.6303 2 2 884  
7103 7139 2457 0.0512 0.0630 -1.0584 -0.2658 0.4496 -1.0662 0.0092 40.6668 27.3241 2 2 2457  
3165 3173 1221 -6.8707 14.2289 -27.9394 -7.2493 14.2883 -28.2605 0.0095 40.6725 26.5766 2 2 1221  
4616 4624 1648 -9.0990 -16.4499 -22.2787 -9.1956 -16.4285 -22.7688 0.0082 40.6773 26.6930 2 2 1648  
2450 2451 10 -7.6097 0.2877 -54.4797 -7.5748 0.3072 -56.0024 0.0543 40.6859 53.0000 5 2 10  
6774 6775 29 -0.2021 -6.2648 -23.5829 -0.1405 -6.3289 -25.0935 0.0572 40.6907 31.6000 5 2 29  
7840 7841 36 -2.6306 0.8412 -4.6148 -3.0821 1.0076 -6.0337 0.0463 40.6978 24.7000 5 2 36  
7709 7710 35 -1.5166 2.2020 -6.3948 -1.7666 2.3398 -7.8801 0.0633 40.6995 25.2000 5 2 35  
3876 3877 1426 -5.0509 -1.0882 -23.5238 -5.3870 -1.4483 -23.6097 0.0089 40.7175 34.8637 2 2 1426  
1551 1552 742 6.6842 -0.9919 -2.1017 7.6483 -1.0343 -1.8399 0.0100 40.7268 49.7867 3 2 742  
5252 5360 1876 2.3219 11.7016 -19.2082 2.8195 11.7164 -19.2549 0.0088 40.7292 27.6812 2 2 1876  
2570 2571 1046 -6.7983 1.7970 -24.8817 -6.3428 1.8241 -25.0862 0.0073 40.7350 37.5018 2 2 1046  
6938 6986 2401 -0.2115 2.4656 -2.7633 -0.2537 2.7797 -2.3765 0.0088 40.7434 27.3761 2 2 2401  
2767 2768 1097 -4.9633 -3.0508 -0.1961 -5.8317 -3.5391 -0.2825 0.0109 40.7613 48.2095 3 2 1097  
4347 4348 1570 -4.3396 -1.5904 -7.0585 -4.3169 -1.1869 -7.3529 0.0092 40.7700 37.6853 2 2 1570  
4838 4839 1712 -3.2583 -2.9344 -5.2067 -2.9732 -3.3296 -5.3185 0.0089 40.7762 39.0090 2 2 1712  
3281 3446 1303 4.2360 -12.9094 -33.4100 4.6211 -12.6002 -33.4877 0.0093 40.7780 27.3154 2 2 1303  
372 373 410 -4.6084 -0.9718 -34.3049 -5.5883 -0.7720 -34.3075 0.0106 40.7889 42.1551 3 2 410  
6644 6645 28 -7.1172 -5.3013 -18.0977 -6.7793 -5.2772 -19.5698 0.0650 40.8002 33.8000 5 2 28  
1830 2064 900 -9.1620 10.0104 -47.4457 -9.3014 9.5973 -47.6905 0.0100 40.8229 26.5177 2 2 900  
5074 5075 1785 -0.2814 3.0122 -4.3282 -0.7367 2.8270 -4.4200 0.0081 40.8232 36.8172 2 2 1785  
5479 5480 22 2.9166 8.4027 -39.0860 3.0203 8.5553 -40.5895 0.0387 40.8260 40.2000 5 2 22  
5316 5317 1861 0.9049 5.9732 -4.0613 0.6831 6.8315 -3.5986 0.0092 40.8304 35.3821 3 2 1861  
3867 3868 1423 -4.9665 -1.0459 -18.9804 -5.2953 -1.4218 -19.0058 0.0085 40.8369 36.8469 2 2 1423  
2842 2843 1122 -7.1209 -6.7030 -20.1745 -7.5996 -6.8233 -20.2546 0.0081 40.8549 38.3589 2 2 1122  
1700 1701 790 3.8807 -7.9713 -53.8173 4.6168 -7.4232 -54.2145 0.0118 40.8625 27.2500 3 2 790  
6317 6318 26 4.3756 2.2186 -22.0833 4.3837 2.1330 -23.5903 0.0428 40.8658 34.8000 5 2 26  
3743 3744 15 -4.3880 -1.0914 -53.3944 -4.4188 -0.8477 -54.9030 0.0597 40.8663 47.1000 5 2 15  
7113 7114 31 5.9608 5.8016 -13.2433 6.3017 6.0900 -14.6752 0.0553 40.8685 30.6000 5 2 31  
1934 1935 856 -8.7225 8.0473 -10.9407 -9.1224 8.2874 -11.1208 0.0087 40.8686 36.9954 2 2 856  
7958 7959 37 2.9726 0.5878 -4.4074 3.7179 0.5741 -5.7129 0.0604 40.8748 24.2000 5 2 37  
7551 7552 34 3.3332 1.7877 -13.4955 3.3260 1.9403 -15.0307 0.0586 40.8922 27.4000 5 2 34  
5254 5366 1878 2.3196 11.8836 -22.1990 2.7115 11.6195 -22.3621 0.0090 40.8977 26.1484 2 2 1878  
5571 5572 1943 3.8791 6.4682 -15.7980 4.5206 5.8162 -16.2024 0.0100 40.9013 31.0546 3 2 1943  
867 1066 609 -1.5029 11.8515 -38.3818 -1.0037 11.8726 -38.4012 0.0070 40.9033 27.2122 2 2 609  
4780 4931 1742 -5.6639 -5.1787 -43.0814 -5.5890 -5.2350 -43.1163 0.0111 40.9045 22.5534 3 2 1742  
2294 2295 965 -9.4524 -5.3577 -36.0927 -9.8866 -5.1151 -36.1439 0.0087 40.9078 35.0566 2 2 965  
868 1069 610 -1.2326 11.6237 -39.8262 -0.7551 11.6786 -39.9639 0.0088 40.9105 26.2162 2 2 610  
4784 4785 19 -5.8791 -5.0010 -49.0628 -5.9599 -4.8618 -50.5581 0.0487 40.9225 43.4000 5 2 19  
5083 5084 1788 0.5505 5.7787 -8.0000 0.6174 6.2592 -7.8792 0.0091 40.9236 34.9782 2 2 1788  
6456 6457 27 3.6715 -6.0607 -23.2212 3.3603 -6.0141 -24.7073 0.0597 40.9266 34.3000 5 2 27  
2336 2337 979 -8.6265 -4.6134 -52.4830 -8.1505 -3.7519 -52.6597 0.0094 40.9316 26.2620 3 2 979  
2176 2177 9 -9.1538 -4.9769 -64.3958 -9.3915 -4.9213 -65.8482 0.0393 40.9380 53.5000 5 2 9  
1487 1712 794 3.8510 -7.8997 -55.2556 3.6802 -8.3438 -55.4092 0.0094 40.9460 26.4400 2 2 794  
2285 2286 962 -8.6097 -6.0727 -31.6341 -8.1488 -6.2666 -31.6371 0.0082 40.9511 37.2107 2 2 962  
2740 2741 11 -1.4140 -4.6621 -53.9005 -1.4728 -4.8226 -55.3811 0.0505 40.9563 50.8000 5 2 11  
3733 3929 1443 -5.0642 -0.3198 -38.4293 -5.0128 0.1731 -38.4957 0.0087 40.9569 27.6076 2 2 1443  
681 682 512 -3.7892 -4.4220 -15.6849 -3.9614 -4.0090 -15.9080 0.0091 40.9641 35.5593 2 2 512  
4310 4311 17 -6.3465 -4.0057 -39.2667 -6.4163 -4.0137 -40.7752 0.0583 40.9694 44.4000 5 2 17  
4529 4530 18 -9.8448 -16.0039 -52.2152 -9.7699 -15.9906 -53.7098 0.0445 40.9707 43.9000 5 2 18  
83 478 444 -1.6862 -0.0716 -56.3229 -1.6530 -0.5604 -56.4227 0.0086 40.9927 26.1124 2 2 444  
3290 3291 13 4.3262 -12.7201 -46.7636 4.4881 -12.9007 -48.2587 0.0340 40.9943 49.8000 5 2 13  
97 98 1 -2.0327 0.1010 -66.1630 -2.0257 0.0971 -67.1005 0.0255 41.0016 63.0000 1 2 1  
1164 1375 699 2.5453 -9.4799 -45.6876 2.7773 -9.9088 -45.7981 0.0088 41.0086 27.0153 2 2 699  
5705 5812 2019 -3.5041 -6.6569 -23.1061 -3.3515 -7.1328 -23.0934 0.0088 41.0092 26.2423 2 2 2019  
4604 4605 1643 -8.6683 -14.6811 -16.8234 -8.7920 -14.3207 -17.1471 0.0086 41.0108 34.4978 2 2 1643  
4850 4851 1716 -6.2511 -2.9878 -10.5849 -6.7112 -2.7926 -10.6009 0.0086 41.0225 36.7987 2 2 1716  
8099 8100 38 0.0000 0.0000 -1.0000 0.0671 -0.0583 -1.0458 0.0408 41.0338 22.0000 5 2 38  
378 379 411 -1.6774 -1.0777 -34.4717 -1.6452 -0.8571 -34.9193 0.0099 41.0362 36.0973 2 2 411  
2602 2611 1057 -7.7597 1.5409 -33.6245 -7.4070 1.3584 -33.9283 0.0085 41.0445 26.6036 2 2 1057  
2604 2605 1056 -7.2918 3.0295 -34.8677 -7.1254 3.7875 -35.4984 0.0109 41.0455 32.4516 3 2 1056  
3838 3839 1412 -4.4276 0.7635 -6.7692 -4.6564 0.8552 -6.3342 0.0091 41.0723 34.4954 2 2 1412  
6950 6951 30 -0.5530 11.5895 -18.1006 -0.3937 12.2112 -19.4345 0.0409 41.0730 31.1000 5 2 30  
6104 6105 25 1.7082 8.2558 -36.5678 1.7141 8.4730 -38.0734 0.0422 41.0757 37.0000 5 2 25  
1838 1839 8 -8.2453 8.7901 -59.3059 -8.2780 8.6481 -60.7809 0.0569 41.0874 54.0000 5 2 8  
5704 5809 2018 -3.3834 -6.2391 -21.6792 -3.8349 -6.3860 -21.8358 0.0086 41.0913 26.8870 2 2 2018  
670 671 507 -4.1042 -4.5948 -12.7360 -4.5678 -4.7526 -12.8370 0.0093 41.0967 35.8257 2 2 507  
3870 3871 1424 -5.1216 -0.5602 -20.6211 -5.5364 -0.3583 -20.8140 0.0084 41.0975 36.2057 2 2 1424  
1378 1379 700 2.4643 -9.5397 -47.2455 1.9179 -10.2720 -47.6519 0.0105 41.1128 26.0633 3 2 700  
5469 5599 1952 3.2432 7.9369 -24.2207 2.7778 8.1138 -24.2662 0.0089 41.1148 27.0125 2 2 1952  
993 994 585 -2.3430 11.4169 -22.1370 -2.8074 11.4920 -22.3064 0.0097 41.1172 37.4687 2 2 585  
5080 5081 1787 0.6159 4.3773 -7.0347 0.9236 4.0681 -7.2790 0.0083 41.1446 35.6004 2 2 1787  
5039 5040 20 7.4616 11.2642 -38.7778 7.3409 11.2790 -40.2816 0.0578 41.1609 41.2000 5 2 20  
2002 2010 880 -9.2534 9.5398 -28.1631 -8.9121 9.8232 -27.9322 0.0095 41.1684 26.5112 2 2 880  
7379 7452 2561 4.1611 2.6537 -8.5400 4.1747 2.7508 -8.5595 0.0091 41.1939 22.1519 3 2 2561  
3282 3449 1304 4.3352 -12.9287 -34.9047 4.6222 -13.2555 -35.1514 0.0081 41.2184 26.4025 2 2 1304  
6762 6819 2344 1.1346 -2.6837 -6.3673 1.6049 -2.8401 -6.3013 0.0079 41.2227 27.2360 2 2 2344  
2443 2647 1070 -7.8782 0.6341 -44.0164 -7.8632 1.0042 -44.3523 0.0087 41.2307 25.9589 2 2 1070  
7383 7384 33 5.9594 3.2391 -14.2160 6.2083 3.0388 -15.6891 0.0576 41.2363 27.9000 5 2 33  
4775 4916 1737 -5.9349 -5.1880 -35.6064 -5.6522 -5.6001 -35.5920 0.0089 41.2455 26.1459 2 2 1737  
2865 2866 1130 -6.1556 -7.0421 -27.7332 -6.2778 -7.4756 -27.9503 0.0086 41.2515 34.6429 2 2 1130  
5926 5927 24 -1.6858 -9.8397 -29.8646 -1.5796 -9.8928 -31.3583 0.0422 41.2743 37.5000 5 2 24  
5715 5716 23 -3.0772 -7.2135 -37.9653 -2.9577 -7.2310 -39.4754 0.0471 41.2754 38.0000 5 2 23  
7234 7235 32 7.7915 -9.7329 -9.2792 8.6664 -10.5166 -10.2677 0.0595 41.2820 28.4000 5 2 32  
202 203 359 0.0789 7.9389 -11.9320 0.1066 8.9068 -12.1818 0.0099 41.2834 56.6589 3 2 359  
3034 3035 12 -5.0825 13.7271 -50.0500 -4.8950 13.7924 -51.5395 0.0330 41.2878 50.3000 5 2 12  
7710 7711 35 -1.7666 2.3398 -7.8801 -1.8939 2.4944 -9.3673 0.0633 41.2902 25.2000 5 2 35  
6775 6776 29 -0.1405 -6.3289 -25.0935 -0.0522 -6.3760 -26.5952 0.0572 41.2931 31.6000 5 2 29  
6636 6688 2304 -5.8971 -3.2609 -6.7113 -5.7649 -2.9670 -7.0935 0.0089 41.2999 25.9275 2 2 2304  
3879 3880 1427 -5.0371 -0.2467 -25.0491 -5.2931 0.1752 -25.1297 0.0093 41.3106 34.1771 2 2 1427  
663 673 508 -5.0029 -3.0703 -13.3435 -4.8269 -3.0746 -13.8115 0.0086 41.3126 25.6554 2 2 508  
1274 1275 665 1.7504 -8.7806 -18.3516 1.6041 -8.9964 -17.9250 0.0094 41.3189 35.2664 2 2 665  
2816 2817 1112 -5.8629 -4.3826 -10.4439 -6.0389 -4.6327 -10.8395 0.0082 41.3210 36.7237 2 2 1112  
7841 7842 36 -3.0821 1.0076 -6.0337 -3.5698 0.8748 -7.5000 0.0463 41.3274 24.7000 5 2 36  
2852 2853 1125 -6.6859 -5.6972 -25.1430 -6.6411 -4.8877 -25.7284 0.0111 41.3276 36.1557 3 2 1125  
5029 5148 1809 7.2067 9.9758 -24.0033 6.8327 10.3039 -24.0537 0.0090 41.3310 26.8351 2 2 1809  
4853 4854 1717 -6.0003 -3.4657 -12.2710 -5.6987 -3.7056 -12.5896 0.0083 41.3358 36.2216 2 2 1717  
403 404 420 -2.0277 -0.5357 -40.5155 -2.4585 -0.3793 -40.7155 0.0091 41.3361 37.9999 2 2 420  
4519 4659 1661 -9.7166 -15.7902 -37.1944 -9.7595 -16.2883 -37.1883 0.0086 41.3560 26.4834 2 2 1661  
1496 1497 7 3.3271 -7.8562 -68.5257 3.2715 -7.8183 -70.0292 0.0522 41.3611 53.0000 5 2 7  
5263 5264 21 1.7611 12.3345 -35.5625 1.9806 12.6732 -37.0038 0.0483 41.3750 40.7000 5 2 21  
4036 4196 1524 -6.4309 3.9757 -31.6389 -6.0423 3.8617 -31.9321 0.0089 41.3810 26.6570 2 2 1524  
163 164 348 1.9928 6.4830 -6.6867 2.1440 7.4197 -7.0025 0.0081 41.3891 59.1222 3 2 348  
7959 7960 37 3.7179 0.5741 -5.7129 4.5246 0.6396 -6.9592 0.0604 41.3924 24.2000 5 2 37  
3375 3376 1280 4.0606 -13.9342 -18.5414 4.1865 -14.4176 -18.5192 0.0081 41.3935 35.7175 2 2 1280  
2004 2005 879 -7.5172 8.5974 -28.4739 -6.6674 8.0753 -28.5457 0.0094 41.4033 37.3861 3 2 879  
6940 6992 2403 -0.3755 4.5806 -4.8787 0.0698 4.5208 -5.0982 0.0087 41.4060 26.1589 2 2 2403  
1961 1962 864 -10.0463 9.6072 -15.8906 -10.3691 9.6086 -15.5087 0.0086 41.4193 38.0058 2 2 864  
1222 1223 650 3.9960 -3.3219 -7.1467 4.7497 -3.1437 -7.7792 0.0112 41.4228 48.3967 3 2 650  
1173 1174 6 3.6301 -9.6019 -59.0603 3.6401 -9.6591 -60.5495 0.0543 41.4421 53.5000 5 2 6  
7552 7553 34 3.3260 1.9403 -15.0307 3.4218 2.0757 -16.5143 0.0586 41.4444 27.4000 5 2 34  
5958 5959 2065 -0.1990 -2.4146 -3.0804 -0.6139 -2.6902 -3.0372 0.0089 41.4477 33.2873 2 2 2065  
5758 5759 2001 -1.2165 -0.7175 -2.0387 -1.6911 -0.5613 -2.0204 0.0085 41.4509 35.1321 2 2 2001  
6765 6828 2347 1.5202 -4.6263 -10.4830 2.0099 -4.7269 -10.4889 0.0096 41.5012 25.5621 2 2 2347  
4105 4106 1495 -5.9828 2.5131 -12.4236 -5.5136 2.4027 -12.5563 0.0084 41.5089 37.2041 2 2 1495  
174 175 351 1.7598 3.8640 -5.6734 2.2445 3.9868 -5.6684 0.0086 41.5115 36.2348 2 2 351  
8100 8101 38 0.0671 -0.0583 -1.0458 1.1157 -0.8243 -1.7266 0.0408 41.5319 22.0000 5 2 38  
8099 8218 39 0.0000 0.0000 -1.0000 -0.0669 -0.0394 -1.0630 0.0603 41.5333 21.5000 5 2 39  
4045 4046 16 -6.6580 3.4927 -45.0913 -6.6383 3.4959 -46.6095 0.0572 41.5445 46.6000 5 2 16  
3740 3956 1452 -4.8356 -0.8946 -48.9684 -4.7711 -0.9622 -49.0042 0.0103 41.5524 21.8284 3 2 1452  
2599 2600 1055 -7.4252 1.8184 -32.2986 -7.0637 2.0736 -32.5313 0.0086 41.5569 33.3268 2 2 1055  
318 319 393 -1.8958 -0.6321 -24.3672 -2.2890 -0.7606 -24.0863 0.0097 41.5655 37.5709 2 2 393  
7142 7143 2458 0.8670 0.8427 -2.1318 0.5956 0.5220 -3.0393 0.0112 41.5733 26.5580 3 2 2458  
1333 1334 685 2.1697 -9.1368 -29.4959 2.2186 -9.5729 -29.7355 0.0095 41.5796 36.4134 2 2 685  
1013 1014 591 -1.8514 11.8175 -25.0219 -1.9369 12.2933 -25.1496 0.0094 41.5823 35.7037 2 2 591  
3534 3535 14 4.2893 -3.0851 -41.8370 4.3604 -3.0019 -43.3158 0.0301 41.5904 47.6000 5 2 14  
6539 6540 2254 4.7727 -5.9700 -11.5995 4.8197 -5.1179 -12.1206 0.0102 41.5944 25.4491 3 2 2254  
2868 2869 1131 -5.8430 -5.9198 -29.1028 -5.7939 -5.4371 -29.2237 0.0092 41.5957 33.8799 2 2 1131  
5480 5481 22 3.0203 8.5553 -40.5895 3.0219 8.8036 -42.0670 0.0387 41.6010 40.2000 5 2 22  
876 877 5 -0.2235 11.5411 -51.6898 -0.1893 11.6265 -53.1696 0.0634 41.6029 54.0000 5 2 5  
3735 3941 1447 -5.0988 -0.6062 -41.4260 -5.2395 -0.1510 -41.5775 0.0088 41.6138 26.0258 2 2 1447  
5108 5109 1796 3.3149 8.3823 -14.5450 3.8955 9.1541 -14.2859 0.0099 41.6214 31.7334 3 2 1796  
5470 5602 1953 3.1784 8.1186 -25.7235 3.1510 7.7167 -26.0197 0.0086 41.6292 26.3005 2 2 1953  
814 815 546 1.7875 0.2704 -18.5254 1.3135 0.1834 -18.6587 0.0087 41.6320 36.8581 2 2 546  
