 ******* Program HYDRUS
 ******* Example 2 - Grass Field Problem (Hupselse Beek 1982)                    
 Date: ***.**.    Time: ***: 0:**
 Units: L = cm   , T = days , M = -    


 Time:        0.0000


 Node      Depth      Head Moisture       K          C         Flux        Sink         Kappa   v/KsTop   Temp
           [L]        [L]    [-]        [L/T]      [1/L]      [L/T]        [1/T]         [-]      [-]      [C]

  76   -75.0000   -1353.204 0.1181   0.6401E-05  0.1689E-04  0.2958E-04  0.5667E-04      -1   0.119E-05   20.00
  77   -76.0000   -1347.990 0.1182   0.6472E-05  0.1698E-04  0.2770E-04  0.4863E-04      -1   0.111E-05   20.00
  78   -77.0000   -1342.646 0.1183   0.6544E-05  0.1708E-04  0.1798E-04  0.6290E-05      -1   0.720E-06   20.00
  79   -78.0000   -1340.474 0.1183   0.6574E-05  0.1712E-04  0.9376E-05  0.2742E-04      -1   0.376E-06   20.00
  80   -79.0000   -1337.795 0.1184   0.6610E-05  0.1717E-04  0.9129E-05  0.1402E-04      -1   0.366E-06   20.00
  81   -80.0000   -1335.709 0.1184   0.6638E-05  0.1720E-04  0.5309E-05  0.8709E-05      -1   0.213E-06   20.00
  82   -81.0000   -1334.194 0.1184   0.6659E-05  0.1723E-04  0.2548E-05  0.8985E-05      -1   0.102E-06   20.00
  83   -82.0000   -1332.943 0.1185   0.6676E-05  0.1725E-04  0.1070E-05  0.9395E-05      -1   0.429E-07   20.00
  84   -83.0000   -1331.874 0.1185   0.6691E-05  0.1727E-04 -0.5472E-06  0.3721E-05      -1  -0.219E-07   20.00
  85   -84.0000   -1331.107 0.1185   0.6701E-05  0.1729E-04 -0.1827E-05  0.3583E-05      -1  -0.732E-07   20.00
  86   -85.0000   -1330.419 0.1185   0.6710E-05  0.1730E-04 -0.3069E-05  0.1155E-05      -1  -0.123E-06   20.00
  87   -86.0000   -1330.021 0.1185   0.6716E-05  0.1731E-04 -0.4266E-05  0.1902E-05      -1  -0.171E-06   20.00
  88   -87.0000   -1329.689 0.1185   0.6720E-05  0.1731E-04 -0.4467E-05  0.1869E-05      -1  -0.179E-06   20.00
  89   -88.0000   -1329.351 0.1185   0.6725E-05  0.1732E-04 -0.5086E-05  0.0000E+00      -1  -0.204E-06   20.00
  90   -89.0000   -1329.202 0.1185   0.6727E-05  0.1732E-04 -0.5645E-05  0.1797E-05      -1  -0.226E-06   20.00
  91   -90.0000   -1329.029 0.1185   0.6729E-05  0.1732E-04 -0.5719E-05  0.8012E-06      -1  -0.229E-06   20.00
  92   -91.0000   -1328.902 0.1185   0.6731E-05  0.1733E-04 -0.5954E-05  0.7872E-06      -1  -0.239E-06   20.00
  93   -92.0000   -1328.798 0.1185   0.6732E-05  0.1733E-04 -0.6327E-05  0.0000E+00      -1  -0.253E-06   20.00
  94   -93.0000   -1328.781 0.1185   0.6733E-05  0.1733E-04 -0.6551E-05  0.7924E-06      -1  -0.262E-06   20.00
  95   -94.0000   -1328.745 0.1185   0.6733E-05  0.1733E-04 -0.6427E-05  0.7620E-06      -1  -0.257E-06   20.00
  96   -95.0000   -1328.690 0.1185   0.6734E-05  0.1733E-04 -0.6544E-05  0.0000E+00      -1  -0.262E-06   20.00
  97   -96.0000   -1328.688 0.1185   0.6734E-05  0.1733E-04 -0.6733E-05  0.0000E+00      -1  -0.270E-06   20.00
  98   -97.0000   -1328.690 0.1185   0.6734E-05  0.1733E-04 -0.6739E-05  0.0000E+00      -1  -0.270E-06   20.00
  99   -98.0000   -1328.690 0.1185   0.6734E-05  0.1733E-04 -0.6733E-05  0.0000E+00      -1  -0.270E-06   20.00
 100   -99.0000   -1328.690 0.1185   0.6734E-05  0.1733E-04 -0.6734E-05  0.0000E+00      -1  -0.270E-06   20.00
 101  -100.0000   -1328.690 0.1185   0.6734E-05  0.1733E-04 -0.6734E-05  0.0000E+00      -1  -0.270E-06   20.00
end


 Time:        0.6250


 Node      Depth      Head Moisture       K          C         Flux        Sink         Kappa   v/KsTop   Temp
           [L]        [L]    [-]        [L/T]      [1/L]      [L/T]        [1/T]         [-]      [-]      [C]

   1     0.0000   -1328.690 0.1185   0.6734E-05  0.1733E-04 -0.9596E-02  0.1279E-02      -1  -0.384E-03   20.00
   2    -1.0000   -3926.534 0.1000   0.1587E-06  0.3143E-05 -0.4822E-02  0.8969E-02      -1  -0.193E-03   20.00
   3    -2.0000  -12425.108 0.0895   0.3128E-08  0.5201E-06 -0.3451E-03  0.1217E-02      -1  -0.138E-04   20.00
   4    -3.0000  -13363.926 0.0891   0.2442E-08  0.4642E-06 -0.1261E-05  0.4336E-03      -1  -0.505E-07   20.00
   5    -4.0000  -13324.191 0.0891   0.2467E-08  0.4664E-06  0.3725E-07  0.4219E-03      -1   0.149E-08   20.00
   6    -5.0000  -13331.531 0.0891   0.2463E-08  0.4660E-06  0.1809E-06  0.4188E-03      -1   0.725E-08   20.00
   7    -6.0000  -13178.336 0.0892   0.2562E-08  0.4745E-06  0.4559E-07  0.3287E-03      -1   0.183E-08   20.00
   8    -7.0000  -13292.707 0.0891   0.2486E-08  0.4681E-06 -0.1211E-06  0.4100E-03      -1  -0.485E-08   20.00
   9    -8.0000  -13272.088 0.0891   0.2500E-08  0.4692E-06  0.2058E-07  0.4001E-03      -1   0.825E-09   20.00
  10    -9.0000  -13274.189 0.0891   0.2498E-08  0.4691E-06  0.2150E-06  0.4005E-03      -1   0.861E-08   20.00
  11   -10.0000  -13101.851 0.0892   0.2612E-08  0.4788E-06  0.1766E-06  0.2490E-03      -1   0.708E-08   20.00
  12   -11.0000  -13133.343 0.0892   0.2591E-08  0.4770E-06 -0.5866E-07  0.2869E-03      -1  -0.235E-08   20.00
  13   -12.0000  -13145.018 0.0892   0.2583E-08  0.4763E-06 -0.3037E-08  0.3022E-03      -1  -0.122E-09   20.00
  14   -13.0000  -13133.690 0.0892   0.2591E-08  0.4770E-06 -0.3752E-08  0.2894E-03      -1  -0.150E-09   20.00
  15   -14.0000  -13145.920 0.0892   0.2582E-08  0.4763E-06 -0.5257E-07  0.3037E-03      -1  -0.211E-08   20.00
  16   -15.0000  -13172.481 0.0892   0.2565E-08  0.4748E-06  0.1686E-07  0.3317E-03      -1   0.676E-09   20.00
  17   -16.0000  -13130.891 0.0892   0.2592E-08  0.4771E-06  0.4352E-07  0.2900E-03      -1   0.174E-08   20.00
  18   -17.0000  -13136.689 0.0892   0.2588E-08  0.4768E-06 -0.1856E-07  0.2989E-03      -1  -0.744E-09   20.00
  19   -18.0000  -13143.234 0.0892   0.2584E-08  0.4764E-06  0.7936E-07  0.3055E-03      -1   0.318E-08   20.00
  20   -19.0000  -13073.885 0.0892   0.2631E-08  0.4804E-06  0.1045E-06  0.2176E-03      -1   0.419E-08   20.00
  21   -20.0000  -13061.240 0.0892   0.2640E-08  0.4811E-06 -0.3923E-07  0.2008E-03      -1  -0.157E-08   20.00
  22   -21.0000  -13101.807 0.0892   0.2612E-08  0.4788E-06 -0.1875E-07  0.2608E-03      -1  -0.751E-09   20.00
  23   -22.0000  -13073.483 0.0892   0.2632E-08  0.4805E-06  0.5092E-07  0.2386E-03      -1   0.204E-08   20.00
  24   -23.0000  -13061.033 0.0892   0.2640E-08  0.4811E-06  0.1998E-06  0.2282E-03      -1   0.801E-08   20.00
  25   -24.0000  -12922.625 0.0893   0.2737E-08  0.4892E-06  0.4104E-07  0.2102E-03      -1   0.164E-08   20.00
  26   -25.0000  -13028.052 0.0892   0.2663E-08  0.4830E-06 -0.1055E-06  0.1975E-03      -1  -0.423E-08   20.00
  27   -26.0000  -12998.499 0.0893   0.2683E-08  0.4847E-06  0.6040E-06  0.2435E-03      -1   0.242E-07   20.00
  28   -27.0000  -12598.138 0.0895   0.2984E-08  0.5090E-06  0.1029E-06  0.2638E-03      -1   0.412E-08   20.00
  29   -28.0000  -12920.683 0.0893   0.2739E-08  0.4893E-06 -0.6562E-06  0.2171E-03      -1  -0.263E-07   20.00
  30   -29.0000  -13063.474 0.0892   0.2638E-08  0.4810E-06  0.2082E-06  0.2675E-03      -1   0.834E-08   20.00
  31   -30.0000  -12769.867 0.0894   0.2850E-08  0.4983E-06  0.1614E-05  0.2813E-03      -1   0.647E-07   20.00
  32   -31.0000  -12006.595 0.0898   0.3515E-08  0.5486E-06  0.3694E-05  0.3146E-03      -1   0.148E-06   20.00
  33   -32.0000  -10836.993 0.0905   0.4979E-08  0.6437E-06  0.3836E-06  0.5412E-03      -1   0.154E-07   20.00
  34   -33.0000  -11799.661 0.0899   0.3729E-08  0.5637E-06 -0.2400E-05  0.4649E-03      -1  -0.961E-07   20.00
  35   -34.0000  -11964.479 0.0898   0.3558E-08  0.5517E-06  0.9377E-05  0.5090E-03      -1   0.376E-06   20.00
  36   -35.0000   -9100.238 0.0918   0.9964E-08  0.8680E-06  0.1688E-04  0.7339E-03      -1   0.676E-06   20.00
  37   -36.0000   -7920.844 0.0928   0.1447E-07  0.1050E-05  0.1026E-04  0.8370E-03      -1   0.411E-06   20.00
  38   -37.0000   -7547.961 0.0933   0.1842E-07  0.1154E-05  0.2988E-04  0.1131E-02      -1   0.120E-05   20.00
  39   -38.0000   -5844.891 0.0957   0.4463E-07  0.1728E-05  0.5300E-04  0.1415E-02      -1   0.212E-05   20.00
  40   -39.0000   -4949.301 0.0973   0.7242E-07  0.2192E-05  0.3815E-04  0.1207E-02      -1   0.153E-05   20.00
  41   -40.0000   -4663.601 0.0981   0.9580E-07  0.2454E-05  0.3928E-04  0.1358E-02      -1   0.157E-05   20.00
  42   -41.0000   -4188.646 0.0993   0.1347E-06  0.2889E-05  0.1193E-04  0.1038E-02      -1   0.478E-06   20.00
  43   -42.0000   -4434.444 0.0987   0.1146E-06  0.2664E-05  0.3500E-04  0.1304E-02      -1   0.140E-05   20.00
  44   -43.0000   -3777.460 0.1006   0.1926E-06  0.3391E-05  0.1016E-03  0.1204E-02      -1   0.407E-05   20.00
  45   -44.0000   -3351.688 0.1021   0.2895E-06  0.4098E-05  0.8101E-04  0.1142E-02      -1   0.325E-05   20.00
  46   -45.0000   -3159.250 0.1029   0.3333E-06  0.4418E-05 -0.1499E-04  0.9237E-03      -1  -0.601E-06   20.00
  47   -46.0000   -3457.567 0.1018   0.2654E-06  0.3922E-05  0.3605E-04  0.1518E-02      -1   0.144E-05   20.00
  48   -47.0000   -2989.572 0.1037   0.4271E-06  0.4884E-05  0.1292E-03  0.1124E-02      -1   0.518E-05   20.00
  49   -48.0000   -2791.267 0.1048   0.5527E-06  0.5482E-05  0.7796E-04  0.1039E-02      -1   0.312E-05   20.00
  50   -49.0000   -2688.967 0.1053   0.6174E-06  0.5790E-05  0.1676E-03  0.1410E-02      -1   0.672E-05   20.00
  51   -50.0000   -2343.722 0.1075   0.9862E-06  0.7157E-05  0.2471E-03  0.1002E-02      -1   0.990E-05   20.00
  52   -51.0000   -2153.511 0.1090   0.1321E-05  0.8195E-05  0.9814E-04  0.5828E-03      -1   0.393E-05   20.00
  53   -52.0000   -2169.343 0.1088   0.1293E-05  0.8109E-05  0.6703E-04  0.1156E-02      -1   0.269E-05   20.00
  54   -53.0000   -2056.279 0.1097   0.1492E-05  0.8726E-05  0.1384E-03  0.8422E-03      -1   0.554E-05   20.00
  55   -54.0000   -1977.980 0.1103   0.1630E-05  0.9154E-05  0.4510E-04  0.6528E-03      -1   0.181E-05   20.00
  56   -55.0000   -1995.860 0.1102   0.1598E-05  0.9056E-05  0.1646E-03  0.1373E-02      -1   0.659E-05   20.00
  57   -56.0000   -1814.264 0.1121   0.2384E-05  0.1071E-04  0.2895E-03  0.5101E-03      -1   0.116E-04   20.00
  58   -57.0000   -1728.698 0.1130   0.2803E-05  0.1155E-04  0.1946E-03  0.4643E-03      -1   0.780E-05   20.00
  59   -58.0000   -1670.029 0.1137   0.3090E-05  0.1213E-04  0.1743E-03  0.4826E-03      -1   0.698E-05   20.00
  60   -59.0000   -1613.665 0.1143   0.3365E-05  0.1269E-04  0.1513E-03  0.3804E-03      -1   0.606E-05   20.00
  61   -60.0000   -1576.811 0.1147   0.3546E-05  0.1306E-04  0.1035E-03  0.3802E-03      -1   0.415E-05   20.00
  62   -61.0000   -1552.825 0.1150   0.3688E-05  0.1332E-04  0.1177E-03  0.5250E-03      -1   0.472E-05   20.00
  63   -62.0000   -1513.327 0.1156   0.4225E-05  0.1402E-04  0.9157E-04  0.2156E-03      -1   0.367E-05   20.00
  64   -63.0000   -1505.125 0.1157   0.4336E-05  0.1417E-04  0.3275E-04  0.3486E-03      -1   0.131E-05   20.00
  65   -64.0000   -1496.236 0.1159   0.4457E-05  0.1433E-04  0.3187E-04  0.3803E-03      -1   0.128E-05   20.00
  66   -65.0000   -1488.788 0.1160   0.4558E-05  0.1446E-04  0.7630E-04  0.5233E-03      -1   0.306E-05   20.00
  67   -66.0000   -1461.736 0.1164   0.4926E-05  0.1495E-04  0.7641E-04  0.2839E-03      -1   0.306E-05   20.00
  68   -67.0000   -1454.847 0.1165   0.5020E-05  0.1507E-04  0.8867E-04  0.5030E-03      -1   0.355E-05   20.00
  69   -68.0000   -1425.479 0.1170   0.5418E-05  0.1560E-04  0.1264E-03  0.2392E-03      -1   0.507E-05   20.00
  70   -69.0000   -1405.605 0.1173   0.5689E-05  0.1595E-04  0.7574E-04  0.1455E-03      -1   0.303E-05   20.00
  71   -70.0000   -1396.491 0.1174   0.5812E-05  0.1612E-04  0.5727E-04  0.2037E-03      -1   0.229E-05   20.00
  72   -71.0000   -1383.981 0.1176   0.5982E-05  0.1634E-04  0.6482E-04  0.1386E-03      -1   0.260E-05   20.00
  73   -72.0000   -1372.786 0.1178   0.6135E-05  0.1654E-04  0.4821E-04  0.7189E-04      -1   0.193E-05   20.00
  74   -73.0000   -1366.178 0.1179   0.6224E-05  0.1666E-04  0.3532E-04  0.8645E-04      -1   0.142E-05   20.00
  75   -74.0000   -1359.437 0.1180   0.6316E-05  0.1678E-04  0.3412E-04  0.7131E-04      -1   0.137E-05   20.00
  76   -75.0000   -1353.365 0.1181   0.6398E-05  0.1689E-04  0.2979E-04  0.5679E-04      -1   0.119E-05   20.00
  77   -76.0000   -1348.115 0.1182   0.6470E-05  0.1698E-04  0.2798E-04  0.4873E-04      -1   0.112E-05   20.00
  78   -77.0000   -1342.717 0.1183   0.6543E-05  0.1708E-04  0.1818E-04  0.6303E-05      -1   0.728E-06   20.00
  79   -78.0000   -1340.536 0.1183   0.6573E-05  0.1712E-04  0.9453E-05  0.2748E-04      -1   0.379E-06   20.00
  80   -79.0000   -1337.843 0.1184   0.6609E-05  0.1717E-04  0.9226E-05  0.1405E-04      -1   0.370E-06   20.00
  81   -80.0000   -1335.742 0.1184   0.6638E-05  0.1720E-04  0.5370E-05  0.8727E-05      -1   0.215E-06   20.00
  82   -81.0000   -1334.223 0.1184   0.6659E-05  0.1723E-04  0.2567E-05  0.9004E-05      -1   0.103E-06   20.00
  83   -82.0000   -1332.971 0.1185   0.6676E-05  0.1725E-04  0.1114E-05  0.9415E-05      -1   0.446E-07   20.00
  84   -83.0000   -1331.889 0.1185   0.6690E-05  0.1727E-04 -0.4905E-06  0.3729E-05      -1  -0.197E-07   20.00
  85   -84.0000   -1331.117 0.1185   0.6701E-05  0.1729E-04 -0.1801E-05  0.3591E-05      -1  -0.722E-07   20.00
  86   -85.0000   -1330.427 0.1185   0.6710E-05  0.1730E-04 -0.3054E-05  0.1158E-05      -1  -0.122E-06   20.00
  87   -86.0000   -1330.027 0.1185   0.6716E-05  0.1731E-04 -0.4257E-05  0.1906E-05      -1  -0.171E-06   20.00
  88   -87.0000   -1329.695 0.1185   0.6720E-05  0.1731E-04 -0.4459E-05  0.1873E-05      -1  -0.179E-06   20.00
  89   -88.0000   -1329.354 0.1185   0.6725E-05  0.1732E-04 -0.5081E-05  0.0000E+00      -1  -0.204E-06   20.00
  90   -89.0000   -1329.206 0.1185   0.6727E-05  0.1732E-04 -0.5644E-05  0.1801E-05      -1  -0.226E-06   20.00
  91   -90.0000   -1329.032 0.1185   0.6729E-05  0.1732E-04 -0.5714E-05  0.8029E-06      -1  -0.229E-06   20.00
  92   -91.0000   -1328.904 0.1185   0.6731E-05  0.1733E-04 -0.5951E-05  0.7889E-06      -1  -0.238E-06   20.00
  93   -92.0000   -1328.801 0.1185   0.6732E-05  0.1733E-04 -0.6324E-05  0.0000E+00      -1  -0.253E-06   20.00
  94   -93.0000   -1328.783 0.1185   0.6733E-05  0.1733E-04 -0.6551E-05  0.7940E-06      -1  -0.262E-06   20.00
  95   -94.0000   -1328.747 0.1185   0.6733E-05  0.1733E-04 -0.6428E-05  0.7636E-06      -1  -0.258E-06   20.00
  96   -95.0000   -1328.692 0.1185   0.6734E-05  0.1733E-04 -0.6537E-05  0.0000E+00      -1  -0.262E-06   20.00
  97   -96.0000   -1328.688 0.1185   0.6734E-05  0.1733E-04 -0.6727E-05  0.0000E+00      -1  -0.270E-06   20.00
  98   -97.0000   -1328.690 0.1185   0.6734E-05  0.1733E-04 -0.6739E-05  0.0000E+00      -1  -0.270E-06   20.00
  99   -98.0000   -1328.690 0.1185   0.6734E-05  0.1733E-04 -0.6733E-05  0.0000E+00      -1  -0.270E-06   20.00
 100   -99.0000   -1328.690 0.1185   0.6734E-05  0.1733E-04 -0.6734E-05  0.0000E+00      -1  -0.270E-06   20.00
 101  -100.0000   -1328.690 0.1185   0.6734E-05  0.1733E-04 -0.6734E-05  0.0000E+00      -1  -0.270E-06   20.00
end


 Time:        0.6667


 Node      Depth      Head Moisture       K          C         Flux        Sink         Kappa   v/KsTop   Temp
           [L]        [L]    [-]        [L/T]      [1/L]      [L/T]        [1/T]         [-]      [-]      [C]

   1     0.0000   -1328.690 0.1185   0.6734E-05  0.1733E-04 -0.9573E-02  0.1216E-02      -1  -0.384E-03   20.00
   2    -1.0000   -3929.484 0.1000   0.1580E-06  0.3138E-05 -0.4825E-02  0.8407E-02      -1  -0.193E-03   20.00
   3    -2.0000  -12435.914 0.0895   0.3119E-08  0.5194E-06 -0.3440E-03  0.6927E-03      -1  -0.138E-04   20.00
   4    -3.0000  -13367.390 0.0891   0.2440E-08  0.4640E-06 -0.1251E-05 -0.7846E-04      -1  -0.501E-07   20.00
   5    -4.0000  -13330.081 0.0891   0.2463E-08  0.4660E-06  0.3583E-07 -0.4418E-04      -1   0.144E-08   20.00
   6    -5.0000  -13336.132 0.0891   0.2459E-08  0.4657E-06  0.1770E-06 -0.4978E-04      -1   0.709E-08   20.00
   7    -6.0000  -13187.038 0.0892   0.2555E-08  0.4740E-06  0.4200E-07  0.3763E-04      -1   0.168E-08   20.00
   8    -7.0000  -13300.111 0.0891   0.2482E-08  0.4677E-06 -0.1198E-06 -0.2236E-04      -1  -0.480E-08   20.00
   9    -8.0000  -13279.946 0.0891   0.2495E-08  0.4688E-06  0.2018E-07 -0.8685E-05      -1   0.809E-09   20.00
  10    -9.0000  -13281.885 0.0891   0.2494E-08  0.4687E-06  0.2138E-06 -0.1066E-04      -1   0.856E-08   20.00
  11   -10.0000  -13110.338 0.0892   0.2606E-08  0.4783E-06  0.1745E-06  0.4894E-04      -1   0.699E-08   20.00
  12   -11.0000  -13142.449 0.0892   0.2585E-08  0.4765E-06 -0.5961E-07  0.4620E-04      -1  -0.239E-08   20.00
  13   -12.0000  -13154.346 0.0892   0.2577E-08  0.4758E-06 -0.3040E-08  0.4423E-04      -1  -0.122E-09   20.00
  14   -13.0000  -13142.805 0.0892   0.2584E-08  0.4764E-06 -0.3691E-08  0.4583E-04      -1  -0.148E-09   20.00
  15   -14.0000  -13155.208 0.0892   0.2576E-08  0.4757E-06 -0.5284E-07  0.4343E-04      -1  -0.212E-08   20.00
  16   -15.0000  -13181.902 0.0892   0.2558E-08  0.4742E-06  0.1667E-07  0.3633E-04      -1   0.668E-09   20.00
  17   -16.0000  -13140.297 0.0892   0.2586E-08  0.4766E-06  0.4325E-07  0.4574E-04      -1   0.173E-08   20.00
  18   -17.0000  -13146.245 0.0892   0.2582E-08  0.4762E-06 -0.1835E-07  0.4478E-04      -1  -0.735E-09   20.00
  19   -18.0000  -13152.514 0.0892   0.2578E-08  0.4759E-06  0.8166E-07  0.4323E-04      -1   0.327E-08   20.00
  20   -19.0000  -13081.536 0.0892   0.2626E-08  0.4799E-06  0.1069E-06  0.4712E-04      -1   0.428E-08   20.00
  21   -20.0000  -13068.467 0.0892   0.2635E-08  0.4807E-06 -0.4044E-07  0.4584E-04      -1  -0.162E-08   20.00
  22   -21.0000  -13110.446 0.0892   0.2606E-08  0.4783E-06 -0.1912E-07  0.4824E-04      -1  -0.766E-09   20.00
  23   -22.0000  -13081.017 0.0892   0.2626E-08  0.4800E-06  0.5150E-07  0.5109E-04      -1   0.206E-08   20.00
  24   -23.0000  -13069.138 0.0892   0.2634E-08  0.4806E-06  0.1975E-06  0.5123E-04      -1   0.791E-08   20.00
  25   -24.0000  -12931.573 0.0893   0.2731E-08  0.4886E-06  0.4193E-07  0.7058E-04      -1   0.168E-08   20.00
  26   -25.0000  -13035.424 0.0892   0.2658E-08  0.4826E-06 -0.1058E-06  0.5013E-04      -1  -0.424E-08   20.00
  27   -26.0000  -13007.851 0.0892   0.2677E-08  0.4842E-06  0.5935E-06  0.6721E-04      -1   0.238E-07   20.00
  28   -27.0000  -12611.762 0.0894   0.2973E-08  0.5081E-06  0.1030E-06  0.1319E-03      -1   0.413E-08   20.00
  29   -28.0000  -12929.786 0.0893   0.2732E-08  0.4887E-06 -0.6481E-06  0.7255E-04      -1  -0.260E-07   20.00
  30   -29.0000  -13072.750 0.0892   0.2632E-08  0.4804E-06  0.2020E-06  0.5750E-04      -1   0.809E-08   20.00
  31   -30.0000  -12782.970 0.0894   0.2840E-08  0.4975E-06  0.1596E-05  0.1184E-03      -1   0.639E-07   20.00
  32   -31.0000  -12024.119 0.0898   0.3497E-08  0.5474E-06  0.3637E-05  0.2064E-03      -1   0.146E-06   20.00
  33   -32.0000  -10867.309 0.0904   0.4933E-08  0.6409E-06  0.3651E-06  0.4246E-03      -1   0.146E-07   20.00
  34   -33.0000  -11825.730 0.0899   0.3701E-08  0.5618E-06 -0.2371E-05  0.3189E-03      -1  -0.950E-07   20.00
  35   -34.0000  -11990.950 0.0898   0.3530E-08  0.5497E-06  0.9255E-05  0.3351E-03      -1   0.371E-06   20.00
  36   -35.0000   -9131.900 0.0918   0.9844E-08  0.8632E-06  0.1665E-04  0.6331E-03      -1   0.667E-06   20.00
  37   -36.0000   -7956.554 0.0928   0.1431E-07  0.1044E-05  0.1012E-04  0.7443E-03      -1   0.406E-06   20.00
  38   -37.0000   -7581.051 0.0933   0.1807E-07  0.1145E-05  0.2936E-04  0.1014E-02      -1   0.118E-05   20.00
  39   -38.0000   -5875.619 0.0956   0.4372E-07  0.1712E-05  0.5230E-04  0.1300E-02      -1   0.210E-05   20.00
  40   -39.0000   -4968.106 0.0973   0.7088E-07  0.2175E-05  0.3766E-04  0.1120E-02      -1   0.151E-05   20.00
  41   -40.0000   -4683.794 0.0980   0.9415E-07  0.2435E-05  0.3880E-04  0.1264E-02      -1   0.155E-05   20.00
  42   -41.0000   -4205.864 0.0993   0.1333E-06  0.2874E-05  0.1188E-04  0.9696E-03      -1   0.476E-06   20.00
  43   -42.0000   -4452.230 0.0986   0.1131E-06  0.2648E-05  0.3480E-04  0.1216E-02      -1   0.139E-05   20.00
  44   -43.0000   -3790.270 0.1005   0.1897E-06  0.3369E-05  0.1006E-03  0.1128E-02      -1   0.403E-05   20.00
  45   -44.0000   -3364.344 0.1021   0.2866E-06  0.4077E-05  0.8032E-04  0.1073E-02      -1   0.322E-05   20.00
  46   -45.0000   -3170.783 0.1028   0.3307E-06  0.4399E-05 -0.1494E-04  0.8690E-03      -1  -0.598E-06   20.00
  47   -46.0000   -3470.967 0.1017   0.2624E-06  0.3900E-05  0.3596E-04  0.1425E-02      -1   0.144E-05   20.00
  48   -47.0000   -2998.442 0.1037   0.4215E-06  0.4858E-05  0.1286E-03  0.1058E-02      -1   0.515E-05   20.00
  49   -48.0000   -2799.289 0.1047   0.5476E-06  0.5458E-05  0.7714E-04  0.9795E-03      -1   0.309E-05   20.00
  50   -49.0000   -2697.778 0.1053   0.6118E-06  0.5764E-05  0.1671E-03  0.1331E-02      -1   0.670E-05   20.00
  51   -50.0000   -2349.237 0.1074   0.9765E-06  0.7127E-05  0.2470E-03  0.9469E-03      -1   0.990E-05   20.00
  52   -51.0000   -2157.841 0.1089   0.1313E-05  0.8172E-05  0.9760E-04  0.5516E-03      -1   0.391E-05   20.00
  53   -52.0000   -2174.385 0.1088   0.1284E-05  0.8082E-05  0.6649E-04  0.1094E-02      -1   0.266E-05   20.00
  54   -53.0000   -2060.847 0.1097   0.1484E-05  0.8701E-05  0.1382E-03  0.7974E-03      -1   0.554E-05   20.00
  55   -54.0000   -1982.196 0.1103   0.1623E-05  0.9131E-05  0.4451E-04  0.6184E-03      -1   0.178E-05   20.00
  56   -55.0000   -2000.869 0.1101   0.1590E-05  0.9029E-05  0.1657E-03  0.1300E-02      -1   0.664E-05   20.00
  57   -56.0000   -1816.646 0.1120   0.2372E-05  0.1068E-04  0.2914E-03  0.4837E-03      -1   0.117E-04   20.00
  58   -57.0000   -1730.568 0.1130   0.2793E-05  0.1153E-04  0.1948E-03  0.4404E-03      -1   0.780E-05   20.00
  59   -58.0000   -1671.746 0.1136   0.3081E-05  0.1212E-04  0.1743E-03  0.4579E-03      -1   0.698E-05   20.00
  60   -59.0000   -1615.251 0.1143   0.3358E-05  0.1268E-04  0.1512E-03  0.3610E-03      -1   0.606E-05   20.00
  61   -60.0000   -1578.340 0.1147   0.3538E-05  0.1304E-04  0.1040E-03  0.3609E-03      -1   0.417E-05   20.00
  62   -61.0000   -1553.970 0.1149   0.3672E-05  0.1330E-04  0.1186E-03  0.4984E-03      -1   0.475E-05   20.00
  63   -62.0000   -1514.191 0.1156   0.4213E-05  0.1401E-04  0.9180E-04  0.2047E-03      -1   0.368E-05   20.00
